record_id,doi,doi_url,year,issue_month,issue_month_number,title_source,title_crossref,publication_date,authors_json,volume,issue,pages,figures_total,figures_sbol_visual_compatible,figures_sbol_visual_compliant,figures_best_practices,has_compatible_figures,has_compliant_figures,all_compatible_figures_compliant,has_best_practice_figures,all_compatible_figures_best_practice,historical_count_invariant_valid,requires_adjudication,label_granularity,figure_identities_available,annotation_source,annotation_path,annotation_sheet,annotation_row,annotation_comments_json,rubric_url,crossref_match_method,crossref_title_score,crossref_match_margin,publisher_url,crossref_license_urls_json,crossref_full_text_links_json,openalex_id,is_oa,oa_status,europepmc_id,europepmc_pmcid,europepmc_in_pmc,europepmc_in_epmc,europepmc_author_manuscript,europepmc_is_open_access,europepmc_external_pdf_candidates,download_eligible,selected_pdf_url,selected_pdf_license,selected_pdf_version,selected_pdf_source,pdf_candidate_count
doi:10.1021/acssynbio.9b00331,10.1021/acssynbio.9b00331,https://doi.org/10.1021/acssynbio.9b00331,2020,February,2,Metabolic Engineering of Clostridium cellulovorans to Improve Butanol Production by Consolidated Bioprocessing,Metabolic Engineering of Clostridium cellulovorans to Improve Butanol Production by Consolidated Bioprocessing,2020-02-21,"[""Zhiqiang Wen"", ""Rodrigo Ledesma-Amaro"", ""Minrui Lu"", ""Mingjie Jin"", ""Sheng Yang""]",9,2,304-315,8,2,2,2,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,February,17,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.461988,https://doi.org/10.1021/acssynbio.9b00331,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00331"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2999455365,False,closed,MED:31940438,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00340,10.1021/acssynbio.9b00340,https://doi.org/10.1021/acssynbio.9b00340,2020,February,2,Design of Protein Logic Gate System Operating on Lipid Membranes,Design of Protein Logic Gate System Operating on Lipid Membranes,2020-02-21,"[""Nez?a Omersa"", ""Sas?a Aden"", ""Matic Kisovec"", ""Marjetka Podobnik"", ""Gregor Anderluh""]",9,2,316-328,7,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,February,18,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.470085,https://doi.org/10.1021/acssynbio.9b00340,"[""https://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00340"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/9/2/316/67118264/acssynbio.9b00340.pdf"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""syndication""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/9/2/316/67118264/acssynbio.9b00340.pdf"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3003828515,True,hybrid,MED:31995709,PMC7308068,True,True,False,True,0,False,,,,,2
doi:10.1021/acssynbio.9b00344,10.1021/acssynbio.9b00344,https://doi.org/10.1021/acssynbio.9b00344,2020,February,2,Codon Selection Affects Recruitment of Ribosome-Associating Factors during Translation,Codon Selection Affects Recruitment of Ribosome-Associating Factors during Translation,2020-02-21,"[""Alejandra M. Rojano-Nisimura"", ""Katie Haning"", ""Justin Janovsky"", ""Kevin A. Vasquez"", ""Jeffrey P. Thompson"", ""Lydia M. Contreras""]",9,2,329-342,8,2,2,2,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,February,19,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.468927,https://doi.org/10.1021/acssynbio.9b00344,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00344"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2990253710,False,closed,MED:31769967,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00349,10.1021/acssynbio.9b00349,https://doi.org/10.1021/acssynbio.9b00349,2020,February,2,A Multifunction Lipid-Based CRISPR-Cas13a Genetic Circuit Delivery System for Bladder Cancer Gene Therapy,A Multifunction Lipid-Based CRISPR-Cas13a Genetic Circuit Delivery System for Bladder Cancer Gene Therapy,2020-02-21,"[""Jing Fan"", ""Yuchen Liu"", ""Lisa Liu"", ""Yikun Huang"", ""Xuemei Li"", ""Weiren Huang""]",9,2,343-355,6,1,1,1,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,February,20,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.531646,https://doi.org/10.1021/acssynbio.9b00349,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00349"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2997542870,False,closed,MED:31891494,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00356,10.1021/acssynbio.9b00356,https://doi.org/10.1021/acssynbio.9b00356,2020,February,2,Quantifying and Engineering Mucus Adhesion of Probiotics,Quantifying and Engineering Mucus Adhesion of Probiotics,2020-02-21,"[""Zachary J. S. Mays"", ""Todd C. Chappell"", ""Nikhil U. Nair""]",9,2,356-367,5,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,February,21,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.491803,https://doi.org/10.1021/acssynbio.9b00356,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00356"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3000224703,True,green,MED:31909976,PMC7191639,True,True,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00399,10.1021/acssynbio.9b00399,https://doi.org/10.1021/acssynbio.9b00399,2020,February,2,Synthetic Derivatives of (+)-epi-α-Bisabolol Are Formed by Mammalian Cytochromes P450 Expressed in a Yeast Reconstituted Pathway,Synthetic Derivatives of (+)-epi-α-Bisabolol Are Formed by Mammalian Cytochromes P450 Expressed in a Yeast Reconstituted Pathway,2020-02-21,"[""Arthur Sarrade-Loucheur"", ""Dae-Kyun Ro"", ""Régis Fauré"", ""Magali Remaud-Siméon"", ""Gilles Truan""]",9,2,368-380,6,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,February,22,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.548718,https://doi.org/10.1021/acssynbio.9b00399,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00399"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3002186531,True,green,MED:31977190,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00407,10.1021/acssynbio.9b00407,https://doi.org/10.1021/acssynbio.9b00407,2020,February,2,Designed Protein Cages as Scaffolds for Building Multienzyme Materials,Designed Protein Cages as Scaffolds for Building Multienzyme Materials,2020-02-21,"[""Scott A. McConnell"", ""Kevin A. Cannon"", ""Christian Morgan"", ""Rachel McAllister"", ""Brendan R. Amer"", ""Robert T. Clubb"", ""Todd O. Yeates""]",9,2,381-391,5,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,February,23,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.470085,https://doi.org/10.1021/acssynbio.9b00407,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00407"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3000353147,False,closed,MED:31922719,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00416,10.1021/acssynbio.9b00416,https://doi.org/10.1021/acssynbio.9b00416,2020,February,2,Genetic Encoding of Targeted Magnetic Resonance Imaging Contrast Agents for Tumor Imaging,Genetic Encoding of Targeted Magnetic Resonance Imaging Contrast Agents for Tumor Imaging,2020-02-21,"[""Simone Schuerle"", ""Maiko Furubayashi"", ""Ava P. Soleimany"", ""Tinotenda Gwisai"", ""Wei Huang"", ""Christopher Voigt"", ""Sangeeta N. Bhatia""]",9,2,392-401,5,1,1,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,February,24,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.536842,https://doi.org/10.1021/acssynbio.9b00416,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00416"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2998792856,True,green,MED:31922737,PMC7934227,True,True,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00429,10.1021/acssynbio.9b00429,https://doi.org/10.1021/acssynbio.9b00429,2020,February,2,Active Analyte Import Improves the Dynamic Range and Sensitivity of a Vitamin B12 Biosensor,Active Analyte Import Improves the Dynamic Range and Sensitivity of a Vitamin B12 Biosensor,2020-02-21,"[""Monica P. McNerney"", ""Fernanda Piorino"", ""Cirstyn L. Michel"", ""Mark P. Styczynski""]",9,2,402-411,6,3,3,2,True,True,True,True,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,February,25,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.507692,https://doi.org/10.1021/acssynbio.9b00429,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00429"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3002593086,True,green,MED:31977200,PMC7186122,True,True,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00430,10.1021/acssynbio.9b00430,https://doi.org/10.1021/acssynbio.9b00430,2020,February,2,Engineered Recombinant Escherichia coli Probiotic Strains Integrated with F4 and F18 Fimbriae Cluster Genes in the Chromosome and Their Assessment of Immunogenic Efficacy in Vivo,Engineered Recombinant Escherichia coli Probiotic Strains Integrated with F4 and F18 Fimbriae Cluster Genes in the Chromosome and Their Assessment of Immunogenic Efficacy in Vivo,2020-02-21,"[""Bingming Ou"", ""Boyu Jiang"", ""Duo Jin"", ""Ying Yang"", ""Minyu Zhang"", ""Dong Zhang"", ""Haizhou Zhao"", ""Mengxian Xu"", ""Haoliang Song"", ""Wenwen Wu"", ""Mingliang Chen"", ""Ti Lu"", ""Jiachen Huang"", ""Hyesuk Seo"", ""Carolina Garcia"", ""Wanglong Zheng"", ""Weiyi Guo"", ""Yinhua Lu"", ""Yu Jiang"", ""Sheng Yang"", ""Radhey S. Kaushik"", ""Xinchang Li"", ""Weiping Zhang"", ""Guoqiang Zhu""]",9,2,412-426,8,2,2,1,True,True,True,True,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,February,26,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.558233,https://doi.org/10.1021/acssynbio.9b00430,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00430"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2999838109,False,closed,MED:31944664,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00453,10.1021/acssynbio.9b00453,https://doi.org/10.1021/acssynbio.9b00453,2020,February,2,De Novo Designed Protein-Interaction Modules for In-Cell Applications,De Novo Designed Protein-Interaction Modules for In-Cell Applications,2020-02-21,"[""Caitlin L. Edgell"", ""Abigail J. Smith"", ""Joseph L. Beesley"", ""Nigel J. Savery"", ""Derek N. Woolfson""]",9,2,427-436,4,3,3,3,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,February,27,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.402985,https://doi.org/10.1021/acssynbio.9b00453,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00453"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3001204511,True,green,MED:31977192,,False,False,False,False,1,False,,,,,2
doi:10.1021/acssynbio.9b00461,10.1021/acssynbio.9b00461,https://doi.org/10.1021/acssynbio.9b00461,2020,February,2,Engineering Tropane Alkaloid Production Based on Metabolic Characterization of Ornithine Decarboxylase in Atropa belladonna,Engineering Tropane Alkaloid Production Based on Metabolic Characterization of Ornithine Decarboxylase in Atropa belladonna,2020-02-21,"[""Tengfei Zhao"", ""Siqi Li"", ""Jing Wang"", ""Qi Zhou"", ""Chunxian Yang"", ""Feng Bai"", ""Xiaozhong Lan"", ""Min Chen"", ""Zhihua Liao""]",9,2,437-448,9,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,February,28,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.490741,https://doi.org/10.1021/acssynbio.9b00461,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00461"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2999262081,False,closed,MED:31935324,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00479,10.1021/acssynbio.9b00479,https://doi.org/10.1021/acssynbio.9b00479,2020,February,2,Reconstruction of the Biosynthetic Pathway of Santalols under Control of the GAL Regulatory System in Yeast,Reconstruction of the Biosynthetic Pathway of Santalols under Control of the GAL Regulatory System in Yeast,2020-02-21,"[""Wenlong Zha"", ""Tianyue An"", ""Ting Li"", ""Jianxun Zhu"", ""Ke Gao"", ""Zhenjiao Sun"", ""Wendong Xu"", ""Pengcheng Lin"", ""Jiachen Zi""]",9,2,449-456,4,1,0,0,True,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,February,29,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.427027,https://doi.org/10.1021/acssynbio.9b00479,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00479"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3000312863,False,closed,MED:31940436,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00459,10.1021/acssynbio.9b00459,https://doi.org/10.1021/acssynbio.9b00459,2020,February,2,Promoter Screening Facilitates Heterologous Production of Complex Secondary Metabolites in Burkholderiales Strains,Promoter Screening Facilitates Heterologous Production of Complex Secondary Metabolites in Burkholderiales Strains,2020-02-21,"[""Qing Ouyang"", ""Xue Wang"", ""Na Zhang"", ""Lin Zhong"", ""Jiaqi Liu"", ""Xiaoming Ding"", ""Youming Zhang"", ""Xiaoying Bian""]",9,2,457-460,2,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,February,30,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.428571,https://doi.org/10.1021/acssynbio.9b00459,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00459"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3003506584,False,closed,MED:31999442,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00341,10.1021/acssynbio.9b00341,https://doi.org/10.1021/acssynbio.9b00341,2020,March,3,Site-Specific Post-translational Surface Modification of Adeno-Associated Virus Vectors Using Leucine Zippers,Site-Specific Post-translational Surface Modification of Adeno-Associated Virus Vectors Using Leucine Zippers,2020-03-20,"[""Nicole N. Thadani"", ""Joanna Yang"", ""Buhle Moyo"", ""Ciaran M. Lee"", ""Maria Y. Chen"", ""Gang Bao"", ""Junghae Suh""]",9,3,461-467,4,1,1,1,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,3,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.5,https://doi.org/10.1021/acssynbio.9b00341,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00341"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3008020475,True,green,MED:32068391,PMC7323921,True,True,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00402,10.1021/acssynbio.9b00402,https://doi.org/10.1021/acssynbio.9b00402,2020,March,3,Adenosine Triphosphate and Carbon Efficient Route to Second Generation Biofuel Isopentanol,Adenosine Triphosphate and Carbon Efficient Route to Second Generation Biofuel Isopentanol,2020-03-20,"[""Christopher B. Eiben"", ""Tian Tian"", ""Mitchell G. Thompson"", ""Daniel Mendez-Perez"", ""Nurgul Kaplan"", ""Garima Goyal"", ""Jennifer Chiniquy"", ""Nathan J. Hillson"", ""Taek Soon Lee"", ""Jay D. Keasling""]",9,3,468-474,4,1,1,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,4,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.50838,https://doi.org/10.1021/acssynbio.9b00402,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00402"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3010565128,False,closed,MED:32149502,,False,False,False,False,1,False,,,,,2
doi:10.1021/acssynbio.9b00404,10.1021/acssynbio.9b00404,https://doi.org/10.1021/acssynbio.9b00404,2020,March,3,Engineered Living Materials Based on Adhesin-Mediated Trapping of Programmable Cells,Engineered Living Materials Based on Adhesin-Mediated Trapping of Programmable Cells,2020-03-20,"[""Shuaiqi Guo"", ""Emilien Dubuc"", ""Yahav Rave"", ""Mick Verhagen"", ""Simone A. E. Twisk"", ""Tim van der Hek"", ""Guido J. M. Oerlemans"", ""Maxime C. M. van den Oetelaar"", ""Laura S. van Hazendonk"", ""Mariska Bru?ls"", ""Bruno V. Eijkens"", ""Pim L. Joostens"", ""Sander R. Keij"", ""Weizhou Xing"", ""Martijn Nijs"", ""Jitske Stalpers"", ""Manoj Sharma"", ""Marieke Gerth"", ""Roy J. E. A. Boonen"", ""Kees Verduin"", ""Maarten Merkx"", ""Ilja K. Voets"", ""Tom F. A. de Greef""]",9,3,475-485,4,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,5,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.470199,https://doi.org/10.1021/acssynbio.9b00404,"[""https://pubs.acs.org/page/policy/authorchoice_ccbyncnd_termsofuse.html""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00404"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/9/3/475/67361715/acssynbio.9b00404.pdf"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""syndication""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/9/3/475/67361715/acssynbio.9b00404.pdf"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3006887305,True,hybrid,MED:32105449,PMC7091533,True,True,False,True,0,False,,,,,3
doi:10.1021/acssynbio.9b00458,10.1021/acssynbio.9b00458,https://doi.org/10.1021/acssynbio.9b00458,2020,March,3,"Genetic Code Expansion, Protein Expression, and Protein Functionalization in Bacillus subtilis","Genetic Code Expansion, Protein Expression, and Protein Functionalization in Bacillus subtilis",2020-03-20,"[""Christopher M. Scheidler"", ""Milan Vrabel"", ""Sabine Schneider""]",9,3,486-493,6,4,4,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,6,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.462687,https://doi.org/10.1021/acssynbio.9b00458,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00458"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3006438647,False,closed,MED:32053368,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00488,10.1021/acssynbio.9b00488,https://doi.org/10.1021/acssynbio.9b00488,2020,March,3,Directed Metabolic Pathway Evolution Enables Functional Pterin-Dependent Aromatic-Amino-Acid Hydroxylation in Escherichia coli,Directed Metabolic Pathway Evolution Enables Functional Pterin-Dependent Aromatic-Amino-Acid Hydroxylation in Escherichia coli,2020-03-20,"[""Hao Luo"", ""Lei Yang"", ""Se Hyeuk Kim"", ""Tune Wulff"", ""Adam M. Feist"", ""Markus Herrgard"", ""Bernhard Ø. Palsson""]",9,3,494-499,4,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,7,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.475728,https://doi.org/10.1021/acssynbio.9b00488,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00488"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3010017001,False,closed,MED:32149495,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.9b00503,10.1021/acssynbio.9b00503,https://doi.org/10.1021/acssynbio.9b00503,2020,March,3,SPLIT: Stable Protein Coacervation Using a Light Induced Transition,SPLIT: Stable Protein Coacervation Using a Light Induced Transition,2020-03-20,"[""Ellen H. Reed"", ""Benjamin S. Schuster"", ""Matthew C. Good"", ""Daniel A. Hammer""]",9,3,500-507,6,1,1,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s010,data/raw/annotations/sb5c00417_si_010.xlsx,March,8,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.487179,https://doi.org/10.1021/acssynbio.9b00503,"[""https://doi.org/10.15223/policy-029"", ""https://doi.org/10.15223/policy-037"", ""https://doi.org/10.15223/policy-045""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.9b00503"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3008604026,True,green,MED:32078766,PMC7383129,True,True,False,False,0,False,,,,,2
